manzana_censal_residencia;n;criterio
13131021002028;1;No
13131031001003;1;No
13131031001004;1;No
13131031001007;1;No
13131031001010;1;No
13131031001016;1;No
13131031001017;1;No
13131031002001;1;No
13131031002007;1;No
13131031002013;1;No
13131031002019;1;No
13131031002030;1;No
13131031002032;1;No
13131031002038;1;No
13131031002040;1;No
13131031002045;1;No
13131031003002;1;No
13131031003005;1;No
13131031003008;1;No
13131031003009;1;No
13131031003021;1;No
13131031003023;1;No
13131031003024;1;No
13131031003030;1;No
13131031003031;1;No
13131041001002;1;No
13131041001012;1;No
13131041001014;1;No
13131041001015;1;No
13131041001016;1;No
13131041001019;1;No
13131041001023;1;No
13131041001032;1;No
13131041001034;1;No
13131041001035;1;No
13131041001037;1;No
13131041002001;1;No
13131041002002;1;No
13131041002014;1;No
13131041002016;1;No
13131041002021;1;No
13131041002024;1;No
13131041002026;1;No
13131041002027;1;No
13131041002029;1;No
13131041002031;1;No
13131041002033;1;No
13131041003001;1;No
13131041003025;1;No
13131041003045;1;No
13131041003052;1;No
13131041003054;1;No
13131051001027;1;No
13131051001028;1;No
13131051001029;1;No
13131051002005;1;No
13131051002009;1;No
13131051002010;1;No
13131051002014;1;No
13131051002018;1;No
13131051002020;1;No
13131051002021;1;No
13131051002023;1;No
13131051002029;1;No
13131051002038;1;No
13131051002040;1;No
13131051002041;1;No
13131051002901;1;No
13131051003002;1;No
13131051003003;1;No
13131051003004;1;No
13131051003015;1;No
13131051003019;1;No
13131051003022;1;No
13131051003031;1;No
13131051003033;1;No
13131051003035;1;No
13131051003036;1;No
13131051003040;1;No
13131051004005;1;No
13131051004009;1;No
13131051004011;1;No
13131051004013;1;No
13131051004014;1;No
13131051004016;1;No
13131051004021;1;No
13131051004023;1;No
13131051004027;1;No
13131051004028;1;No
13131051004029;1;No
13131051004033;1;No
13131051004035;1;No
13131051004036;1;No
13131051004037;1;No
13131051004041;1;No
13131051004044;1;No
13131051004901;1;No
13131061001001;1;No
13131061001006;1;No
13131061001009;1;No
13131061001012;1;No
13131061001015;1;No
13131061001016;1;No
13131061001020;1;No
13131061001026;1;No
13131061002002;1;No
13131061002003;1;No
13131061002010;1;No
13131061002013;1;No
13131061002014;1;No
13131061002017;1;No
13131071001003;1;No
13131071001008;1;No
13131071001013;1;No
13131071001015;1;No
13131071001016;1;No
13131071001018;1;No
13131071001024;1;No
13131071001027;1;No
13131071001035;1;No
13131071002014;1;No
13131071002021;1;No
13131071003001;1;No
13131071003006;1;No
13131071003007;1;No
13131071003008;1;No
13131071003009;1;No
13131071003015;1;No
13131071003016;1;No
13131071003024;1;No
13131071003027;1;No
13131071003029;1;No
13131071003034;1;No
13131071003039;1;No
13131071003047;1;No
13131071003048;1;No
13131071003049;1;No
13131071004002;1;No
13131071004006;1;No
13131071004009;1;No
13131071004020;1;No
13132011001006;1;No
13132011001012;1;No
13132011002003;1;No
13132011002017;1;No
13132011002018;1;No
13132011002020;1;No
13132011003005;1;No
13132011003010;1;No
13132011003011;1;No
13132011003019;1;No
13132011003022;1;No
13132011003023;1;No
13132011003024;1;No
13132011003030;1;No
13132011003033;1;No
13132011003901;1;No
13132011004001;1;No
13132011004009;1;No
13132011005001;1;No
13132011005003;1;No
13132011005004;1;No
13132011006001;1;No
13132021001003;1;No
13132021001010;1;No
13132021001015;1;No
13132021001022;1;No
13132021001028;1;No
13132021002001;1;No
13132021002003;1;No
13132021003005;1;No
13132021003008;1;No
13132021003015;1;No
13132021003018;1;No
13132021003021;1;No
13132021003023;1;No
13132021003027;1;No
13132021003031;1;No
13132021003040;1;No
13132021003045;1;No
13132021003049;1;No
13132021004001;1;No
13132021004005;1;No
13132021004006;1;No
13132021004008;1;No
13132021004013;1;No
13132021004016;1;No
13132021004020;1;No
13132021005004;1;No
13132021005005;1;No
13132021005010;1;No
13132021005024;1;No
13132021005031;1;No
13132021005033;1;No
13132021005034;1;No
13132021005037;1;No
13132021006005;1;No
13132021006011;1;No
13132021006013;1;No
13132021006015;1;No
13132021006016;1;No
13132021006019;1;No
13132021006020;1;No
13132021006022;1;No
13132021007014;1;No
13132021007021;1;No
13132021007023;1;No
13132021007025;1;No
13132031001005;1;No
13132031001014;1;No
13132031001017;1;No
13132031001024;1;No
13132031001027;1;No
13132031001030;1;No
13132031001031;1;No
13132031001032;1;No
13132031002011;1;No
13132031002012;1;No
13132031002014;1;No
13132031002017;1;No
13132031002022;1;No
13132031002024;1;No
13132031002025;1;No
13132031002029;1;No
13132031002030;1;No
13132031002031;1;No
13132031002034;1;No
13132031002041;1;No
13132031002502;1;No
13132041001005;1;No
13132041001010;1;No
13132041001017;1;No
13132041001022;1;No
13132041001026;1;No
13132041001030;1;No
13132041001032;1;No
13132041001034;1;No
13132041001037;1;No
13132041001043;1;No
13132041001046;1;No
13132041002005;1;No
13132041002008;1;No
13132041002009;1;No
13132041002010;1;No
13132041002011;1;No
13132041002016;1;No
13132041002024;1;No
13132041002901;1;No
13132041004008;1;No
13132041004009;1;No
13132041004010;1;No
13132041004013;1;No
13132041004018;1;No
13132041004019;1;No
13132041005007;1;No
13132041005010;1;No
13132041005013;1;No
13132041005015;1;No
13132041005027;1;No
13132041005901;1;No
13132041006001;1;No
13132041006002;1;No
13132041006004;1;No
13132041006015;1;No
13132041006018;1;No
13132041006023;1;No
13132041006025;1;No
13132041006026;1;No
13132041006027;1;No
13132041006030;1;No
13132041007004;1;No
13132041007009;1;No
13132041007012;1;No
13132041007013;1;No
13132041007014;1;No
13132041007017;1;No
13132041008007;1;No
13132041008008;1;No
13132041008011;1;No
13132041008013;1;No
13132041008014;1;No
13132041008015;1;No
13132041008500;1;No
13132051001005;1;No
13132051001010;1;No
13132051001011;1;No
13132051001020;1;No
13132051001025;1;No
13132051001028;1;No
13132051002001;1;No
13132051002006;1;No
13132051002010;1;No
13132051002016;1;No
13132051002021;1;No
13132051002024;1;No
13132051002026;1;No
13132051002030;1;No
13132051002031;1;No
13132051002040;1;No
13132051002044;1;No
13132051002046;1;No
13132051003007;1;No
13132051003010;1;No
13132051003011;1;No
13132051003013;1;No
13132051003020;1;No
13132051003023;1;No
13132051003032;1;No
13132051003034;1;No
13132051003043;1;No
13201011001011;1;No
13201011001012;1;No
13201011001022;1;No
13201011001044;1;No
13201011002010;1;No
13201011002014;1;No
13201011002015;1;No
13201011002016;1;No
13201011002019;1;No
13201011002022;1;No
13201011002025;1;No
13201011002028;1;No
13201011002901;1;No
13201011003001;1;No
13201011003003;1;No
13201011003007;1;No
13201011003009;1;No
13201011003016;1;No
13201011003019;1;No
13201011003025;1;No
13201011003026;1;No
13201011003027;1;No
13201011004007;1;No
13201011005001;1;No
13201011005004;1;No
13201011005007;1;No
13201011005009;1;No
13201011006007;1;No
13201011006009;1;No
13201011006010;1;No
13201011006011;1;No
13201011006014;1;No
13201021001004;1;No
13201021001007;1;No
13201021001008;1;No
13201021001009;1;No
13201021001018;1;No
13201021001020;1;No
13201021001028;1;No
13201021001036;1;No
13201021001040;1;No
13201021001041;1;No
13201021001042;1;No
13201021001043;1;No
13201021001046;1;No
13201021001048;1;No
13201021002008;1;No
13201021002901;1;No
13201021004001;1;No
13201021004005;1;No
13201021004015;1;No
13201021004018;1;No
13201021004027;1;No
13201021004034;1;No
13201021004035;1;No
13201021004038;1;No
13201021004041;1;No
13201021005001;1;No
13201021005006;1;No
13201021005007;1;No
13201021005008;1;No
13201021005015;1;No
13201021005017;1;No
13201021005018;1;No
13201021005021;1;No
13201021005025;1;No
13201021005030;1;No
13201021005032;1;No
13201021006001;1;No
13201021007001;1;No
13201021008003;1;No
13201021008006;1;No
13201021008035;1;No
13201021008036;1;No
13201021008038;1;No
13201021008039;1;No
13201021009019;1;No
13201021009039;1;No
13201021009042;1;No
13201031001010;1;No
13201031001016;1;No
13201031002003;1;No
13201031005008;1;No
13201031005010;1;No
13201031005030;1;No
13201031005031;1;No
13201031006009;1;No
13201031006010;1;No
13201031006025;1;No
13201031006027;1;No
13201031007001;1;No
13201031007002;1;No
13201031007018;1;No
13201031007025;1;No
13201031007035;1;No
13201031007038;1;No
13201031007039;1;No
13201031007040;1;No
13201031008001;1;No
13201031009010;1;No
13201031010017;1;No
13201031010901;1;No
13201041001003;1;No
13201041001011;1;No
13201041001013;1;No
13201041001016;1;No
13201041001026;1;No
13201041001033;1;No
13201041002007;1;No
13201041002008;1;No
13201041002011;1;No
13201041003006;1;No
13201041003009;1;No
13201041003012;1;No
13201041003014;1;No
13201041003019;1;No
13201041003031;1;No
13201041003035;1;No
13201041003045;1;No
13201041003049;1;No
13201041003052;1;No
13201041003056;1;No
13201041003057;1;No
13201041003061;1;No
13201041003063;1;No
13201041003065;1;No
13201041004015;1;No
13201041004027;1;No
13201041004030;1;No
13201041005012;1;No
13201041005015;1;No
13201041005017;1;No
13201041005020;1;No
13201041005021;1;No
13201041005022;1;No
13201041005030;1;No
13201041005031;1;No
13201041005034;1;No
13201041005040;1;No
13201041005041;1;No
13201041006010;1;No
13201041007004;1;No
13201041007013;1;No
13201041007015;1;No
13201041007016;1;No
13201051001002;1;No
13201051001011;1;No
13201051001014;1;No
13201051001017;1;No
13201051001018;1;No
13201051002003;1;No
13201051002007;1;No
13201051003001;1;No
13201051003003;1;No
13201051003013;1;No
13201051003016;1;No
13201051003026;1;No
13201051003027;1;No
13201051003041;1;No
13201051003054;1;No
13201051003057;1;No
13201051003058;1;No
13201051003901;1;No
13201051005002;1;No
13201051005013;1;No
13201051005021;1;No
13201051005024;1;No
13201051005030;1;No
13201051005037;1;No
13201051006012;1;No
13201051006017;1;No
13201051006018;1;No
13201051006019;1;No
13201051006023;1;No
13201051006026;1;No
13201051006031;1;No
13201051007001;1;No
13201051007002;1;No
13201051007007;1;No
13201051007011;1;No
13201051007015;1;No
13201051007016;1;No
13201051008001;1;No
13201051008007;1;No
13201051008013;1;No
13201051008015;1;No
13201051008020;1;No
13201051008021;1;No
13201051008022;1;No
13201051008025;1;No
13201051008027;1;No
13201051008028;1;No
13201051009006;1;No
13201051009011;1;No
13201051009901;1;No
13201051010009;1;No
13201051010015;1;No
13201051010017;1;No
13201051010022;1;No
13201051011006;1;No
13201051011009;1;No
13201051011010;1;No
13201051011011;1;No
13201051011022;1;No
13201051011031;1;No
13201051011035;1;No
13201051011040;1;No
13201051011041;1;No
13201061001004;1;No
13201061001005;1;No
13201061001012;1;No
13201061001013;1;No
13201061001024;1;No
13201061001028;1;No
13201061001502;1;No
13201061002001;1;No
13201061002005;1;No
13201061002010;1;No
13201061002013;1;No
13201061002014;1;No
13201061002024;1;No
13201061002025;1;No
13201061002039;1;No
13201061003001;1;No
13201061003002;1;No
13201061003003;1;No
13201061003004;1;No
13201061003006;1;No
13201061003008;1;No
13201061003011;1;No
13201061003012;1;No
13201061003021;1;No
13201061003033;1;No
13201061003042;1;No
13201061004003;1;No
13201061004004;1;No
13201061004011;1;No
13201061004013;1;No
13201061004015;1;No
13201061004026;1;No
13201061004030;1;No
13201061004036;1;No
13201061004039;1;No
13201061004040;1;No
13201061004042;1;No
13201061005005;1;No
13201061005009;1;No
13201061005011;1;No
13201061005015;1;No
13201061005018;1;No
13201061005021;1;No
13201061005024;1;No
13201061005027;1;No
13201061005030;1;No
13201061005031;1;No
13201061006003;1;No
13201061006004;1;No
13201061006005;1;No
13201061006008;1;No
13201061006023;1;No
13201061006024;1;No
13201061006026;1;No
13201061006031;1;No
13201061006032;1;No
13201061006035;1;No
13201061006037;1;No
13201061006039;1;No
13201061006051;1;No
13201061006052;1;No
13201061007500;1;No
13201071001007;1;No
13201071002001;1;No
13201071002006;1;No
13201071002011;1;No
13201071002014;1;No
13201071002015;1;No
13201071002017;1;No
13201071003001;1;No
13201071003002;1;No
13201071003004;1;No
13201071003005;1;No
13201071003007;1;No
13201071003016;1;No
13201071003017;1;No
13201071003026;1;No
13201071003028;1;No
13201071003032;1;No
13201071004003;1;No
13201071004005;1;No
13201071004007;1;No
13201071004008;1;No
13201071004009;1;No
13201071004014;1;No
13201071004015;1;No
13201071004016;1;No
13201071004023;1;No
13201071004030;1;No
13201071005001;1;No
13201071005012;1;No
13201071005014;1;No
13201071005025;1;No
13201071005027;1;No
13201071005030;1;No
13201071005031;1;No
13201071006006;1;No
13201071006008;1;No
13201071006015;1;No
13201071006019;1;No
13201071006020;1;No
13201071006023;1;No
13201071006026;1;No
13201071006028;1;No
13201071006033;1;No
13201071006034;1;No
13201071007002;1;No
13201071007003;1;No
13201071007019;1;No
13201071007020;1;No
13201071007021;1;No
13201071007022;1;No
13201071007025;1;No
13201071007027;1;No
13201071007038;1;No
13201071007041;1;No
13201071008005;1;No
13201071008009;1;No
13201071008010;1;No
13201071008020;1;No
13201081001002;1;No
13201081001003;1;No
13201081001004;1;No
13201081001005;1;No
13201081001008;1;No
13201081001011;1;No
13201081001014;1;No
13201081001016;1;No
13201081001022;1;No
13201081001023;1;No
13201081001024;1;No
13201081001027;1;No
13201081001029;1;No
13201081001038;1;No
13201081001500;1;No
13201081001501;1;No
13201081002002;1;No
13201081002003;1;No
13201081002007;1;No
13201081002010;1;No
13201081002017;1;No
13201081002018;1;No
13201081002019;1;No
13201081002020;1;No
13201081002022;1;No
13201081002025;1;No
13201081003003;1;No
13201081003007;1;No
13201081003008;1;No
13201081003012;1;No
13201081003014;1;No
13201081003015;1;No
13201081003017;1;No
13201081003018;1;No
13201081003021;1;No
13201081003025;1;No
13201081003028;1;No
13201081003031;1;No
13201081003035;1;No
13201081003036;1;No
13201081003039;1;No
13201081003040;1;No
13201081003045;1;No
13201081003046;1;No
13201081004007;1;No
13201081004015;1;No
13201081004016;1;No
13201081004021;1;No
13201081004028;1;No
13201081005006;1;No
13201081005008;1;No
13201081005020;1;No
13201081006002;1;No
13201081006003;1;No
13201081006008;1;No
13201081006010;1;No
13201081006014;1;No
13201081007006;1;No
13201081007008;1;No
13201081007011;1;No
13201081007015;1;No
13201081007016;1;No
13201081007017;1;No
13201081007027;1;No
13201081007031;1;No
13201081007035;1;No
13201081007036;1;No
13201081007043;1;No
13201081008009;1;No
13201081008013;1;No
13201081008014;1;No
13201081008015;1;No
13201081008018;1;No
13201081008901;1;No
13201091001003;1;No
13201091001005;1;No
13201091001008;1;No
13201091001013;1;No
13201091001020;1;No
13201091001031;1;No
13201091001032;1;No
13201091001033;1;No
13201091001039;1;No
13201091001044;1;No
13201091002002;1;No
13201091002006;1;No
13201091002012;1;No
13201091002013;1;No
13201091002025;1;No
13201091002026;1;No
13201091002027;1;No
13201091002030;1;No
13201091002038;1;No
13201091002043;1;No
13201091002046;1;No
13201091003003;1;No
13201091003007;1;No
13201091003012;1;No
13201091003018;1;No
13201091003019;1;No
13201091003022;1;No
13201091003024;1;No
13201091003028;1;No
13201091003031;1;No
13201091003033;1;No
13201091003036;1;No
13201091003038;1;No
13201091004002;1;No
13201091004003;1;No
13201091004006;1;No
13201091004014;1;No
13201091004021;1;No
13201091004024;1;No
13201091004028;1;No
13201091004029;1;No
13201091004032;1;No
13201091004036;1;No
13201091004042;1;No
13201091004045;1;No
13201101001002;1;No
13201101001004;1;No
13201101001008;1;No
13201101001010;1;No
13201101001012;1;No
13201101001013;1;No
13201101001019;1;No
13201101002009;1;No
13201101002016;1;No
13201101002019;1;No
13201101002020;1;No
13201101002030;1;No
13201101002038;1;No
13201101002042;1;No
13201101002043;1;No
13201101002045;1;No
13201101002049;1;No
13201101002056;1;No
13201101003003;1;No
13201101003006;1;No
13201101003007;1;No
13201101003008;1;No
13201101003015;1;No
13201101003016;1;No
13201101003018;1;No
13201101003023;1;No
13201101003026;1;No
13201101003031;1;No
13201101003033;1;No
13201101003037;1;No
13201101003038;1;No
13201101004003;1;No
13201101004009;1;No
13201101004012;1;No
13201101004014;1;No
13201101004018;1;No
13201101004020;1;No
13201101004031;1;No
13201101004034;1;No
13201101004039;1;No
13201101004041;1;No
13201101005002;1;No
13201101005008;1;No
13201101005013;1;No
13201101005024;1;No
13201101005027;1;No
13201101005028;1;No
13201101005031;1;No
13201101005037;1;No
13201101005046;1;No
13201101005048;1;No
13201101005054;1;No
13201101006002;1;No
13201101006003;1;No
13201101006010;1;No
13201101006011;1;No
13201101006014;1;No
13201101006015;1;No
13201101006023;1;No
13201101006028;1;No
13201101006032;1;No
13201111001003;1;No
13201111001005;1;No
13201111001006;1;No
13201111001009;1;No
13201111001011;1;No
13201111001018;1;No
13201111001028;1;No
13201111001032;1;No
13201111001033;1;No
13201111002001;1;No
13201111002006;1;No
13201111002007;1;No
13201111002010;1;No
13201111002015;1;No
13201111002021;1;No
13201111002026;1;No
13201111002036;1;No
13201111003011;1;No
13201111003017;1;No
13201111003019;1;No
13201111003020;1;No
13201111003028;1;No
13201111003031;1;No
13201111003033;1;No
13201111003042;1;No
13201111004002;1;No
13201111004004;1;No
13201111004007;1;No
13201111004008;1;No
13201111004015;1;No
13201111004016;1;No
13201111004018;1;No
13201111004024;1;No
13201121001001;1;No
